CMDLINE /usr/bin/python3 generate_opg.py -t chrome_ext -crx /media/data2/jianjia/extension_data/unzipped_extensions/bclijimmnbnmdoopbdefjagafbnlpdcm -pq --timeout 600 -measure_thread -auto -no_merge -measure_code_cov_progress
MEM 3.675781 1654242460.0067
MEM 20.804688 1654242460.1071
MEM 26.613281 1654242460.2075
MEM 29.183594 1654242460.3079
MEM 29.183594 1654242460.4083
MEM 29.183594 1654242460.5086
MEM 29.183594 1654242460.6089
MEM 29.183594 1654242460.7093
MEM 29.183594 1654242460.8098
MEM 29.195312 1654242460.9103
MEM 29.195312 1654242461.0108
MEM 29.281250 1654242461.1113
MEM 29.281250 1654242461.2118
MEM 29.281250 1654242461.3123
MEM 29.539062 1654242461.4128
MEM 29.539062 1654242461.5133
MEM 29.796875 1654242461.6138
MEM 29.796875 1654242461.7142
MEM 29.796875 1654242461.8147
MEM 30.054688 1654242461.9152
MEM 30.054688 1654242462.0157
MEM 30.312500 1654242462.1162
MEM 30.312500 1654242462.2167
MEM 30.570312 1654242462.3172
MEM 30.570312 1654242462.4177
MEM 30.828125 1654242462.5182
MEM 30.828125 1654242462.6187
MEM 31.085938 1654242462.7192
MEM 31.343750 1654242462.8197
MEM 31.343750 1654242462.9202
MEM 31.601562 1654242463.0207
MEM 31.601562 1654242463.1212
MEM 31.601562 1654242463.2217
MEM 31.859375 1654242463.3222
MEM 32.117188 1654242463.4227
MEM 32.117188 1654242463.5232
MEM 32.375000 1654242463.6237
MEM 32.375000 1654242463.7242
MEM 32.632812 1654242463.8247
MEM 32.632812 1654242463.9252
MEM 32.890625 1654242464.0257
MEM 32.890625 1654242464.1262
MEM 33.148438 1654242464.2267
MEM 33.148438 1654242464.3271
MEM 33.148438 1654242464.4277
MEM 33.406250 1654242464.5282
MEM 33.664062 1654242464.6287
MEM 33.664062 1654242464.7292
MEM 33.664062 1654242464.8298
MEM 33.921875 1654242464.9302
MEM 33.921875 1654242465.0307
MEM 34.179688 1654242465.1313
MEM 34.179688 1654242465.2318
MEM 34.437500 1654242465.3323
MEM 34.437500 1654242465.4328
MEM 34.695312 1654242465.5333
MEM 34.953125 1654242465.6338
MEM 34.953125 1654242465.7343
MEM 34.953125 1654242465.8348
MEM 35.210938 1654242465.9352
MEM 35.210938 1654242466.0358
MEM 35.726562 1654242466.1363
MEM 35.726562 1654242466.2368
MEM 35.726562 1654242466.3372
MEM 35.726562 1654242466.4377
MEM 35.984375 1654242466.5382
MEM 35.984375 1654242466.6387
MEM 36.242188 1654242466.7392
MEM 36.242188 1654242466.8397
MEM 36.242188 1654242466.9402
MEM 36.496094 1654242467.0407
MEM 36.496094 1654242467.1412
MEM 36.753906 1654242467.2417
MEM 36.753906 1654242467.3422
MEM 37.011719 1654242467.4427
MEM 37.011719 1654242467.5432
MEM 37.011719 1654242467.6437
MEM 37.269531 1654242467.7442
MEM 37.269531 1654242467.8447
MEM 37.527344 1654242467.9452
MEM 37.527344 1654242468.0457
MEM 37.785156 1654242468.1462
MEM 37.785156 1654242468.2467
MEM 38.042969 1654242468.3472
MEM 38.042969 1654242468.4477
MEM 38.042969 1654242468.5482
MEM 38.300781 1654242468.6487
MEM 38.300781 1654242468.7492
MEM 38.558594 1654242468.8497
MEM 38.558594 1654242468.9502
MEM 38.816406 1654242469.0507
MEM 38.816406 1654242469.1512
MEM 39.074219 1654242469.2517
MEM 39.074219 1654242469.3522
MEM 39.074219 1654242469.4527
MEM 39.332031 1654242469.5532
MEM 39.332031 1654242469.6537
MEM 39.589844 1654242469.7542
MEM 39.589844 1654242469.8547
MEM 39.589844 1654242469.9552
MEM 39.589844 1654242470.0557
MEM 39.589844 1654242470.1562
MEM 39.847656 1654242470.2567
MEM 39.847656 1654242470.3572
MEM 39.847656 1654242470.4577
MEM 40.105469 1654242470.5582
MEM 40.105469 1654242470.6587
MEM 55.730469 1654242470.7592
MEM 89.902344 1654242470.8597
MEM 96.835938 1654242470.9601
MEM 103.062500 1654242471.0606
MEM 109.953125 1654242471.1610
MEM 119.078125 1654242471.2615
MEM 129.636719 1654242471.3619
MEM 140.203125 1654242471.4624
MEM 154.226562 1654242471.5629
MEM 164.789062 1654242471.6633
MEM 175.171875 1654242471.7638
MEM 185.488281 1654242471.8643
MEM 196.058594 1654242471.9648
MEM 206.589844 1654242472.0652
MEM 225.406250 1654242472.1657
MEM 234.191406 1654242472.2662
MEM 227.839844 1654242472.3667
MEM 246.402344 1654242472.4672
MEM 259.550781 1654242472.5678
MEM 268.828125 1654242472.6683
MEM 276.101562 1654242472.7688
MEM 286.921875 1654242472.8694
MEM 290.964844 1654242472.9699
MEM 294.007812 1654242473.0704
MEM 303.910156 1654242473.1709
MEM 303.078125 1654242473.2714
MEM 303.078125 1654242473.3719
MEM 303.078125 1654242473.4722
MEM 303.078125 1654242473.5725
MEM 303.078125 1654242473.6729
MEM 303.078125 1654242473.7732
MEM 303.078125 1654242473.8735
MEM 303.078125 1654242473.9738
MEM 303.078125 1654242474.0741
MEM 303.078125 1654242474.1744
MEM 303.078125 1654242474.2748
MEM 303.078125 1654242474.3751
MEM 303.078125 1654242474.4756
MEM 303.078125 1654242474.5761
MEM 303.539062 1654242474.6765
MEM 303.539062 1654242474.7768
MEM 303.539062 1654242474.8771
MEM 303.691406 1654242474.9774
MEM 304.160156 1654242475.0777
MEM 304.160156 1654242475.1780
MEM 304.160156 1654242475.2783
MEM 304.160156 1654242475.3787
MEM 304.160156 1654242475.4790
MEM 304.347656 1654242475.5793
MEM 304.347656 1654242475.6796
MEM 304.347656 1654242475.7799
MEM 304.347656 1654242475.8802
MEM 304.347656 1654242475.9805
MEM 304.347656 1654242476.0809
MEM 304.347656 1654242476.1812
MEM 304.347656 1654242476.2815
MEM 304.347656 1654242476.3818
MEM 304.347656 1654242476.4821
MEM 304.347656 1654242476.5826
MEM 304.347656 1654242476.6830
MEM 304.347656 1654242476.7834
MEM 304.347656 1654242476.8837
MEM 304.347656 1654242476.9840
MEM 304.347656 1654242477.0843
MEM 304.347656 1654242477.1847
MEM 304.601562 1654242477.2850
MEM 305.125000 1654242477.3853
MEM 305.382812 1654242477.4856
MEM 305.417969 1654242477.5859
MEM 305.687500 1654242477.6862
MEM 305.941406 1654242477.7866
MEM 306.226562 1654242477.8869
MEM 306.242188 1654242477.9874
MEM 306.242188 1654242478.0878
MEM 306.242188 1654242478.1881
MEM 306.242188 1654242478.2884
MEM 306.273438 1654242478.3887
MEM 306.273438 1654242478.4890
MEM 306.273438 1654242478.5893
MEM 306.273438 1654242478.6897
MEM 306.273438 1654242478.7900
MEM 306.273438 1654242478.8903
MEM 306.296875 1654242478.9906
MEM 306.300781 1654242479.0909
MEM 306.300781 1654242479.1912
MEM 306.300781 1654242479.2915
MEM 306.300781 1654242479.3919
MEM 306.300781 1654242479.4921
MEM 306.300781 1654242479.5924
MEM 306.597656 1654242479.6928
MEM 306.605469 1654242479.7931
MEM 306.605469 1654242479.8934
MEM 306.605469 1654242479.9937
MEM 306.605469 1654242480.0940
MEM 306.605469 1654242480.1943
MEM 306.613281 1654242480.2946
MEM 306.613281 1654242480.3952
MEM 306.613281 1654242480.4955
MEM 306.644531 1654242480.5958
MEM 306.667969 1654242480.6962
MEM 306.667969 1654242480.7965
MEM 306.667969 1654242480.8968
MEM 306.667969 1654242480.9971
MEM 306.667969 1654242481.0974
MEM 306.660156 1654242481.1977
MEM 306.660156 1654242481.2980
MEM 306.660156 1654242481.3983
MEM 306.660156 1654242481.4986
MEM 306.660156 1654242481.5989
MEM 306.660156 1654242481.6993
MEM 306.660156 1654242481.7996
MEM 306.660156 1654242481.9000
MEM 306.660156 1654242482.0003
MEM 306.660156 1654242482.1006
MEM 306.660156 1654242482.2009
MEM 306.660156 1654242482.3012
MEM 306.660156 1654242482.4015
MEM 306.660156 1654242482.5018
MEM 306.660156 1654242482.6021
MEM 306.660156 1654242482.7024
MEM 306.660156 1654242482.8027
MEM 306.660156 1654242482.9030
MEM 306.660156 1654242483.0033
MEM 306.660156 1654242483.1036
MEM 306.660156 1654242483.2039
MEM 306.660156 1654242483.3043
MEM 306.660156 1654242483.4046
MEM 306.660156 1654242483.5049
MEM 306.660156 1654242483.6052
MEM 306.660156 1654242483.7055
MEM 306.660156 1654242483.8058
MEM 306.660156 1654242483.9061
MEM 306.660156 1654242484.0064
MEM 306.660156 1654242484.1067
MEM 306.660156 1654242484.2070
MEM 306.660156 1654242484.3073
MEM 306.660156 1654242484.4076
MEM 306.660156 1654242484.5080
MEM 306.660156 1654242484.6083
MEM 306.660156 1654242484.7086
MEM 306.660156 1654242484.8089
MEM 306.660156 1654242484.9092
MEM 306.660156 1654242485.0096
MEM 306.660156 1654242485.1099
MEM 306.660156 1654242485.2101
MEM 306.660156 1654242485.3104
MEM 306.660156 1654242485.4108
MEM 306.660156 1654242485.5111
MEM 306.660156 1654242485.6114
MEM 306.660156 1654242485.7117
MEM 306.660156 1654242485.8120
MEM 306.660156 1654242485.9123
MEM 306.660156 1654242486.0127
MEM 306.660156 1654242486.1130
MEM 306.660156 1654242486.2133
MEM 306.660156 1654242486.3136
MEM 306.660156 1654242486.4138
MEM 306.660156 1654242486.5142
MEM 306.660156 1654242486.6145
MEM 306.660156 1654242486.7147
MEM 306.660156 1654242486.8150
MEM 306.660156 1654242486.9153
MEM 306.660156 1654242487.0157
MEM 306.660156 1654242487.1160
MEM 306.660156 1654242487.2163
MEM 306.660156 1654242487.3166
MEM 306.660156 1654242487.4169
MEM 306.660156 1654242487.5172
MEM 306.660156 1654242487.6176
